symbol,datestart,dateend,start,end,opening,closing,highest,lowest,volume,pvolume,svolume,nmatches,BBAND20UP,BBAND20DOWN,EMA20,EMA50,EMA100,MACD,MACDSIGNAL,MACDHISTOG,ROCP5,ROCP10,ROCP20,RSI6,RSI12,RSI24,SMA5,SMA10,SMA20,SMA50,SMA200,ASKS1P,ASKS1S,ASKS2P,ASKS2S,ASKS3P,ASKS3S,ASKS4P,ASKS4S,ASKS5P,ASKS5S,BIDS1P,BIDS1S,BIDS2P,BIDS2S,BIDS3P,BIDS3S,BIDS4P,BIDS4S,BIDS5P,BIDS5S
LTC-BTC,2019-07-21T00:23:16,2019-07-21T00:24:16,1563668596,1563668656,0.009348,0.009349,0.009349,0.009346,108.863211,43.699094,65.164117,28,0.009365069456552765,0.009304530543447227,0.009340914903068038,0.009346900726825529,0.009367762098053433,2.449357569335106e-06,2.4860640889580674e-07,2.2007511604392993e-06,0.0642192015412508,0.07493042175123167,0.4081194286327982,63.80283861962516,57.14063663352974,51.113380782849724,0.009346199999999983,0.009345599999999992,0.009334799999999996,0.009342760000000002,0.009419420000000003,0.009356,3.1764,0.009357,9.641752,0.009363,0.009131,0.009365,24.023,0.009366,2.406803,0.009344,0.005318,0.009341,5.88,0.009339,2.737634,0.009338,0.026711,0.009337,7.002007
LTC-BTC,2019-07-21T00:24:16,2019-07-21T00:25:16,1563668656,1563668716,0.009349,0.009351,0.009351,0.009349,174.45548,72.815763,101.639717,40,0.009365773090963854,0.009307826909036138,0.009341875388490128,0.009347061482636292,0.009367430175319703,2.886393319500788e-06,7.76163791016803e-07,2.110229528483985e-06,0.0749143835616445,-0.05344164172723169,0.5051590713671558,67.23558785315589,58.56913027300698,51.78815289502623,0.009347799999999984,0.009346499999999992,0.009336799999999996,0.009342280000000001,0.009418910000000004,0.009357,6.358538,0.009363,0.009131,0.009366,3.1764,0.009367,2.6,0.009369,24.063391,0.009356,0.009799,0.009347,1.069861,0.009344,0.005318,0.009342,19.402562,0.009341,24.044386
LTC-BTC,2019-07-21T00:25:16,2019-07-21T00:26:16,1563668716,1563668776,0.009351,0.009354,0.009354,0.009351,125.622859,62.746551,62.876308,28,0.009364960085736406,0.009313639914263584,0.009343030113395831,0.009347333581356438,0.009367164231253966,3.4352231144205853e-06,1.3079756556975595e-06,2.1272474587230258e-06,0.0748903391462508,0.10702054794520112,0.4079003864319433,72.01303484458472,60.71189036033975,52.80771294611884,0.009349799999999985,0.009346299999999991,0.009339299999999995,0.009341780000000001,0.009418415000000005,0.009357,6.348739,0.009359,3.283214,0.009363,0.009131,0.009369,0.005318,0.00937,5.027025,0.009351,0.003171,0.009346,24.023,0.009345,2.6,0.009344,3.306698,0.009343,8.562593
LTC-BTC,2019-07-21T00:26:16,2019-07-21T00:27:16,1563668776,1563668836,0.009354,0.009353,0.009353,0.009349,217.600484,80.424388,137.176096,53,0.009365102244153729,0.009317197755846263,0.009343979626405752,0.009347555793852264,0.009366883751427156,3.7462980464596923e-06,1.7956401338499861e-06,1.950657912609706e-06,0.05348737697903076,0.14990898383124665,0.37561708521142206,68.0443591088372,59.5911663154241,52.42211410309421,0.009350999999999984,0.009347199999999991,0.009341149999999996,0.009341400000000001,0.009417860000000005,0.009357,0.005318,0.00936,3.283214,0.009363,0.009131,0.009369,0.005318,0.00937,8.999032,0.009349,2.6,0.009347,1.069861,0.009346,3.28,0.009344,28.292307,0.009343,24.023
LTC-BTC,2019-07-21T00:27:16,2019-07-21T00:28:16,1563668836,1563668896,0.009353,0.009348,0.009352,0.009348,162.314292,63.452508,98.861784,35,0.009364258100332973,0.009321041899667018,0.009344362519129014,0.009347573213701194,0.009366509815755332,3.5484644684662114e-06,2.146205000773231e-06,1.4022594676929802e-06,-0.010696331158404807,0.04280821917808788,0.3004291845493589,51.13567690225231,54.139859525686845,50.49827684143842,0.009350999999999984,0.009348099999999991,0.009342649999999996,0.009341240000000002,0.009417285000000004,0.009353,3.283214,0.009356,0.056871,0.009357,0.005318,0.009359,24.023,0.009361,9.019133,0.009344,0.005318,0.009338,11.394576,0.009337,7.28,0.009336,19.668555,0.009335,1.071236
LTC-BTC,2019-07-21T00:28:16,2019-07-21T00:29:16,1563668896,1563668956,0.009348,0.009347,0.00935,0.009347,200.276183,83.864646,116.411537,47,0.009362994736112929,0.00932500526388706,0.009344613707783394,0.009347550734732521,0.009366123482770078,3.273256229657101e-06,2.3716152465500055e-06,9.016409831070955e-07,-0.04277617367127078,0.04281280102749434,0.27894002789400263,48.257648776307235,53.08043082473149,50.114454535975185,0.009350599999999983,0.00934839999999999,0.009343999999999995,0.009341140000000001,0.009416670000000004,0.009351,3.1764,0.009356,0.056871,0.009357,3.288532,0.009358,9.190784,0.009359,0.009131,0.009344,0.005318,0.009338,2.766579,0.009337,4,0.009335,2.6,0.009333,3.28
LTC-BTC,2019-07-21T00:29:16,2019-07-21T00:30:16,1563668956,1563669016,0.009347,0.009342,0.009342,0.009337,187.845921,82.525194,105.320727,41,0.009360905283031212,0.009329194716968778,0.009344364783232594,0.009347333058860657,0.009365645790041956,2.6214747749810086e-06,2.421587152236206e-06,1.998876227448026e-07,-0.12828736369467458,-0.02140410958904394,0.24680759738169816,36.075274893590006,47.96121594027733,48.20292736901756,0.009348799999999985,0.00934829999999999,0.009345049999999995,0.009340940000000002,0.009416035000000003,0.009343,3.1764,0.009344,6.348739,0.009351,9.688513,0.009352,24.023,0.009353,2.6,0.009341,0.017651,0.009337,3.987667,0.009334,2.742704,0.009332,0.005318,0.00933,0.021411
LTC-BTC,2019-07-21T00:30:16,2019-07-21T00:31:16,1563669016,1563669076,0.009342,0.009337,0.009338,0.009337,198.319328,99.27804,99.041288,51,0.009357147767634662,0.009334752232365328,0.009343663375305681,0.009346927840866123,0.009365078546674788,1.6820850338560706e-06,2.273686728560179e-06,-5.916016947041084e-07,-0.17106810648990045,-0.10698619878035298,0.04285867352406012,27.687737331545534,43.39556382344386,46.35781087141351,0.009345399999999985,0.009347599999999989,0.009345949999999995,0.00934068,0.009415355000000004,0.009342,10.406046,0.009343,10.844607,0.009344,30.371739,0.009345,8.483214,0.009351,24.781931,0.009332,0.005318,0.009326,2.753655,0.009325,0.021422,0.009323,3.28,0.009321,5.2
LTC-BTC,2019-07-21T00:31:16,2019-07-21T00:32:16,1563669076,1563669136,0.009337,0.009337,0.009337,0.009336,169.513592,54.41723,115.096362,40,0.009356528342834958,0.009335771657165034,0.009343028768133713,0.009346538513773334,0.009364522535849544,9.269268602240394e-07,2.004334754892951e-06,-1.0774078946689118e-06,-0.11767222935387882,-0.11767222935387882,-0.12835597390095044,27.687737331545534,43.39556382344386,46.35781087141351,0.009342199999999985,0.00934659999999999,0.009346149999999996,0.009340480000000002,0.009414670000000003,0.009344,6.348739,0.009346,3.283214,0.009351,0.005318,0.009353,4.405318,0.009354,0.021418,0.009334,2.6,0.009333,3.28,0.009332,1.076898,0.009331,24.023,0.009328,8.576335
LTC-BTC,2019-07-21T00:32:16,2019-07-21T00:33:16,1563669136,1563669196,0.009337,0.009356,0.009356,0.009337,217.89772,87.844934,130.052786,63,0.009357680339887497,0.009335319660112498,0.00934426412354955,0.009346909552448891,0.009364353772763415,1.8403849650940052e-06,1.971544796933162e-06,-1.31159831839157e-07,0.09628757890232512,0.07487431810888932,0.07487431810888932,68.17585810940317,60.4303190884318,53.69206860446461,0.009343799999999984,0.00934739999999999,0.009346499999999997,0.00934044,0.009414095000000003,0.009362,1.333285,0.009363,0.009131,0.009366,3.042066,0.009369,0.005318,0.00937,8.327524,0.009351,0.005318,0.009349,3.28,0.009346,24.044374,0.009344,0.005318,0.009343,2.6
LTC-BTC,2019-07-21T00:33:16,2019-07-21T00:34:16,1563669196,1563669256,0.009356,0.009359,0.009359,0.009356,184.140812,97.277844,86.862968,41,0.009359409673645989,0.009334590326354007,0.009345667540354355,0.009347383687646973,0.009364247757461168,2.7744004607622996e-06,2.1321159296989898e-06,6.422845310633099e-07,0.18197388139584303,0.08555234734252302,0.18197388139584303,71.22818998864241,62.380413603476114,54.71225937084563,0.009346199999999983,0.00934839999999999,0.009346999999999998,0.009340800000000002,0.009413545000000002,0.009363,0.009131,0.009365,2.786249,0.009369,0.005318,0.00937,0.040391,0.009374,3.181718,0.009356,3.28,0.009354,5.2,0.009352,25.092289,0.009351,0.005318,0.009348,1.95237
LTC-BTC,2019-07-21T00:34:16,2019-07-21T00:35:16,1563669256,1563669316,0.009359,0.009359,0.009359,0.009358,167.428814,73.963652,93.465162,38,0.009361075354437592,0.009334624645562404,0.009346937298415844,0.009347839229307875,0.009364143841471837,3.474561883740762e-06,2.4006051205073442e-06,1.073956763233418e-06,0.23562172003855042,0.053453068206112855,0.0320649850363353,71.22818998864241,62.380413603476114,54.71225937084563,0.009349599999999982,0.009349199999999992,0.009347849999999998,0.009340760000000002,0.009412995000000002,0.009363,0.009131,0.009366,3.284158,0.009369,0.005318,0.00937,0.040391,0.009374,0.005318,0.009356,3.28,0.009355,2.6,0.009353,1.069174,0.009352,24.023,0.009351,0.005318
LTC-BTC,2019-07-21T00:35:16,2019-07-21T00:36:16,1563669316,1563669376,0.009359,0.00937,0.00937,0.009358,188.592782,81.726227,106.866555,48,0.009364605840058991,0.009332494159941003,0.009349133746185763,0.009348708279138938,0.009364259805007049,4.861018133836548e-06,2.892687723173185e-06,1.9683304106633626e-06,0.3534325800578349,0.1817598631455111,0.27825342465753405,80.9005112846269,69.0386795666709,58.3735455044384,0.009356199999999985,0.00935079999999999,0.009348549999999997,0.0093401,0.009412510000000002,0.009373,0.023103,0.009374,0.001234,0.009375,2.941089,0.009378,0.006482,0.009381,27.1994,0.009363,0.005318,0.009358,3.28,0.009357,12.576577,0.009356,2.516456,0.009354,27.377409
LTC-BTC,2019-07-21T00:36:16,2019-07-21T00:37:16,1563669376,1563669436,0.00937,0.009378,0.009378,0.009363,35.997266,19.905836,16.09143,22,0.009370635043536866,0.00932986495646313,0.00935188291321569,0.009349856974074667,0.009364531888076216,6.5300534507622965e-06,3.620160868691008e-06,2.9098925820712887e-06,0.2351432235998231,0.3209242618741846,0.4176035978156024,85.23297619167651,72.85098018661517,60.779810281333056,0.009364399999999985,0.009353299999999991,0.009350249999999997,0.0093404,0.009412070000000003,0.009375,0.005318,0.009376,5.543514,0.009379,3.285521,0.009381,0.005318,0.009385,16.358747,0.009363,0.005318,0.00936,17.870621,0.009359,18.828261,0.009358,24.023,0.009357,0.026667
LTC-BTC,2019-07-21T00:37:16,2019-07-21T00:38:16,1563669436,1563669496,0.009378,0.00937,0.00937,0.009368,188.80522,72.766449,116.038771,46,0.009373215881957086,0.009330384118042908,0.00935360835005229,0.009350646896659974,0.009364640167520252,7.125109001622151e-06,4.321150495277237e-06,2.803958506344914e-06,0.11753392456459656,0.2460682571948267,0.27825342465753405,66.99631023712509,64.22409147041014,57.322168411686334,0.009367199999999984,0.009355499999999992,0.009351799999999997,0.00934068,0.009411575000000004,0.009375,0.005318,0.009378,3.1764,0.009381,3.290839,0.009387,0.026663,0.009389,2.6,0.009366,2.6,0.009365,3.28,0.009363,32.572657,0.009362,4.647498,0.009359,0.021345
LTC-BTC,2019-07-21T00:38:16,2019-07-21T00:39:16,1563669496,1563669556,0.00937,0.009372,0.009372,0.009365,167.737106,87.064933,80.672173,44,0.00937600877024304,0.009330391229756952,0.009355359935761596,0.009351484273261544,0.009364785906777277,7.669666951709217e-06,4.990853786563633e-06,2.6788131651455837e-06,0.13890372903088855,0.32113037893385266,0.3103928074494221,68.98699672793236,65.34335882195671,57.94626053674512,0.009369799999999984,0.009357999999999993,0.009353199999999996,0.009341000000000002,0.009411085000000003,0.009373,1.066217,0.009377,3.285521,0.009378,3.1764,0.009381,0.005318,0.009385,0.005318,0.009369,0.005318,0.009363,24.028318,0.009361,5.88,0.00936,0.021342,0.009358,2.723083
LTC-BTC,2019-07-21T00:39:16,2019-07-21T00:40:16,1563669556,1563669616,0.009372,0.009372,0.009372,0.009369,187.803374,99.727609,88.075765,53,0.009378350421937168,0.009330949578062823,0.0093569447037843,0.009352288811565013,0.00936492876010842,8.008911306315453e-06,5.594465290513997e-06,2.4144460158014557e-06,0.021344717182500163,0.3748527364249792,0.299657534246578,68.98699672793236,65.34335882195671,57.94626053674512,0.009372399999999984,0.009360999999999993,0.009354649999999996,0.00934152,0.009410595000000002,0.009375,0.005318,0.009376,3.285521,0.009381,1.071535,0.009382,3.1764,0.009387,0.021339,0.009369,5.2,0.009366,3.28,0.009365,8.542518,0.009364,24.023,0.009363,0.005318
LTC-BTC,2019-07-21T00:40:16,2019-07-21T00:41:16,1563669616,1563669676,0.009372,0.009368,0.009369,0.009368,174.28009,73.519714,100.760376,40,0.009379701834311008,0.009331998165688983,0.009357997589138176,0.009352904936601679,0.009364989576739938,7.86434307922454e-06,6.048440848256106e-06,1.8159022309684336e-06,-0.10663254425250153,0.33201242369069056,0.22467101743875237,58.77670608006291,60.81480435383992,56.15790420763044,0.009371999999999983,0.009364099999999993,0.009355849999999995,0.009342220000000002,0.009410085000000002,0.009374,3.285521,0.009375,0.005318,0.009376,1.066217,0.009379,5.526202,0.009381,10.718571,0.009365,2.6,0.009363,0.005318,0.00936,29.976223,0.009359,27.324345,0.009357,0.005318
LTC-BTC,2019-07-21T00:41:16,2019-07-21T00:42:16,1563669676,1563669736,0.009368,0.009352,0.009355,0.009352,83.276644,26.503737,56.772907,28,0.009379678804040913,0.009332521195959079,0.009357426390172634,0.009352869448891809,0.009364732357398552,6.3851019545344695e-06,6.1157730695117786e-06,2.693288850226909e-07,-0.192102454642483,-0.042753313381792765,0.042789901583213476,34.36400356717013,46.69379188236239,49.74935801391627,0.009366799999999984,0.009365599999999993,0.009356099999999996,0.009342500000000002,0.009409495000000002,0.009353,149.282406,0.009355,3.862661,0.009363,0.005318,0.009364,2.784222,0.009365,0.005318,0.009351,0.005318,0.009348,2.6,0.009347,1.630106,0.009346,24.023,0.009345,0.016426
LTC-BTC,2019-07-21T00:42:16,2019-07-21T00:43:16,1563669736,1563669796,0.009352,0.009349,0.009352,0.009349,180.463874,101.473254,78.99062,45,0.009379664038360092,0.009332635961639902,0.009356623876822859,0.009352717705798012,0.009364420825568879,4.914071421464189e-06,5.875432739902261e-06,-9.613613184380722e-07,-0.2454118651301798,-0.10684902233144132,0,31.427052046444956,44.57663222466342,48.662855110742456,0.009362599999999981,0.009364899999999992,0.009356149999999997,0.009342620000000001,0.009408905000000002,0.009351,3.857343,0.009352,0.06543,0.009353,149.282406,0.009357,0.005318,0.009358,0.005318,0.009347,1.630106,0.009344,0.005318,0.009343,11.662896,0.009342,5.88,0.009341,24.023
LTC-BTC,2019-07-21T00:43:16,2019-07-21T00:44:16,1563669796,1563669856,0.009349,0.009344,0.009344,0.009339,170.572079,61.682428,108.889651,42,0.009379815685229569,0.009331984314770425,0.009355421602839729,0.009352375834982404,0.009364016452785336,3.3066934092690348e-06,5.3616848737756166e-06,-2.054991464506582e-06,-0.29876227059325916,-0.16027353349716197,-0.0748583039247146,26.839351737008357,41.18166433071972,46.882185233247206,0.009356999999999982,0.009363399999999994,0.009355899999999997,0.009342760000000002,0.009408265000000004,0.009351,0.005318,0.009352,3.24183,0.009353,149.282406,0.009354,2.843284,0.009357,24.044404,0.009338,0.005318,0.009336,29.110037,0.009335,27.325006,0.009334,2.6,0.009333,0.021404
LTC-BTC,2019-07-21T00:44:16,2019-07-21T00:45:16,1563669856,1563669916,0.009344,0.009347,0.009347,0.009344,199.781417,107.02055,92.760867,61,0.009379842079446473,0.00933155792055352,0.009354619545426423,0.009352165017924272,0.00936367949332424,2.248984785362465e-06,4.739144856092986e-06,-2.4901600707305207e-06,-0.22416737830913946,-0.24546424759872412,-0.07483429548856171,33.797566737359645,43.974552599483104,48.07184660749562,0.009351999999999982,0.009362199999999992,0.009355699999999996,0.009343180000000001,0.009407635000000003,0.00935,149.271934,0.009354,0.875053,0.009356,5.997227,0.009357,0.005318,0.009359,0.005318,0.009344,0.005318,0.009338,0.005318,0.009337,24.044243,0.009336,0.021397,0.009335,8.569459
LTC-BTC,2019-07-21T00:45:16,2019-07-21T00:46:16,1563669916,1563669976,0.009347,0.009345,0.009348,0.009345,155.058385,71.55741,83.500975,39,0.009379833531072647,0.009330666468927344,0.009353703398242954,0.009351884036829204,0.009363309602367325,1.2351220767710391e-06,4.038340300228596e-06,-2.8032182234575573e-06,-0.07485029940119826,-0.35188739603326985,-0.0855340532449595,31.407839422604766,42.506657280332284,47.33436388070238,0.009347399999999981,0.009359699999999992,0.009355249999999996,0.009343420000000002,0.009406995000000003,0.009346,149.27082,0.009354,0.875053,0.009356,3.096636,0.009357,0.005318,0.009359,0.021402,0.009344,0.005318,0.009338,11.696506,0.009337,24.023,0.009336,17.503573,0.009335,3.28
LTC-BTC,2019-07-21T00:46:16,2019-07-21T00:47:16,1563669976,1563670036,0.009345,0.009346,0.009346,0.009342,246.499434,192.747864,53.75157,80,0.009379798995963688,0.009330001004036304,0.009352969741267435,0.009351653290286883,0.009362966837964013,5.064818113294928e-07,3.3319686024487757e-06,-2.825486791119283e-06,-0.032088993475232974,-0.256136606189965,-0.02139495079161602,34.199381260256445,43.534752773162396,47.75255949857411,0.009346199999999982,0.009356499999999993,0.009354899999999996,0.009343580000000002,0.009406370000000002,0.009346,29.858156,0.009351,0.005318,0.009357,0.005318,0.009363,0.026719,0.009364,16.261606,0.009345,55.731381,0.009338,0.005318,0.009337,24.023,0.009335,0.021401,0.009332,0.764249
LTC-BTC,2019-07-21T00:47:16,2019-07-21T00:48:16,1563670036,1563670096,0.009346,0.009361,0.009361,0.009346,218.33595,96.879193,121.456757,79,0.00938037317465595,0.00933072682534404,0.009353734527813394,0.009352019827922692,0.009362927890677596,1.1264191325799366e-06,2.890858708475008e-06,-1.7644395758950712e-06,0.18193493150684562,-0.11737089201878566,0.1497806782925016,62.02112179424506,56.31702183338765,53.52839103149473,0.009348599999999981,0.009355599999999992,0.009355549999999995,0.009343940000000002,0.009405825000000001,0.009364,2.92313,0.009366,8.560082,0.009367,8.556652,0.009369,4.005318,0.00937,0.005318,0.009357,0.005318,0.009352,2.6,0.009351,3.306682,0.00935,24.023,0.009346,1.742852
LTC-BTC,2019-07-21T00:48:16,2019-07-21T00:49:16,1563670096,1563670156,0.009361,0.00936,0.009361,0.00936,201.163947,64.966361,136.197586,47,0.009380773156085449,0.009331626843914545,0.009354331239450214,0.009352332775847292,0.009362869912644376,1.5195162460061862e-06,2.616590215981244e-06,-1.0970739699750577e-06,0.1390820584144737,-0.12804097311139412,0.1926782273603153,59.991866535711196,55.404860024635425,53.11988472280223,0.009351799999999983,0.009354399999999992,0.009356199999999997,0.009344300000000002,0.009405270000000002,0.009364,8.560082,0.009365,11.486943,0.009366,0.875053,0.009368,3.1764,0.009369,0.005318,0.009357,0.005318,0.009351,0.005318,0.00935,24.023,0.009349,0.021368,0.009348,2.6
LTC-BTC,2019-07-21T00:49:16,2019-07-21T00:50:16,1563670156,1563670216,0.00936,0.009356,0.009356,0.009353,159.742147,45.34141,114.400737,40,0.009380597257225254,0.009333202742774742,0.009354490169026385,0.009352476588559163,0.00936273387477023,1.4910935713860485e-06,2.391490887062205e-06,-9.003973156761563e-07,0.11771000535046115,-0.12809564474807705,0.2034914854878432,51.848977827213304,51.7474809948485,51.48006150003599,0.009353599999999983,0.009352799999999991,0.009356899999999998,0.009344760000000002,0.009404700000000002,0.009361,17.986469,0.009363,0.005318,0.009364,2.781243,0.009365,3.1764,0.009369,8.33097,0.009351,0.005318,0.009348,24.023,0.009346,18.144078,0.009345,2.630115,0.009344,4.048819
